english_name,source,portion_name,Water,Galactose,Lactose,Lycopene,Energy,Protein,Ash,Sucrose,Maltose,Riboflavin,Cholesterol,Starch,Nitrogen,Fructose,Niacin,Cryptoxanthin__beta,Tocopherol__delta,Tocotrienol__gamma,Tocotrienol__delta,Vitamin_C__total_ascorbic_acid,Thiamin,Folate__total,Vitamin_K__Dihydrophylloquinone_,Vitamin_K__phylloquinone_,Fatty_acids__total_trans,Fatty_acids__total_saturated,SFA_8_0,SFA_12_0,SFA_14_0,PUFA_22_6_n_3__DHA_,SFA_22_0,PUFA_20_5_n_3__EPA_,PUFA_22_5_n_3__DPA_,SFA_17_0,SFA_24_0,TFA_16_1_t,MUFA_24_1_c,MUFA_18_1_c,PUFA_18_2_n_6_c_c,MUFA_22_1_c,MUFA_17_1,Fatty_acids__total_trans_monoenoic,MUFA_15_1,PUFA_18_3_n_3_c_c_c__ALA_,PUFA_20_3_n_3,PUFA_22_4,Fiber__total_dietary,Iron__Fe,Magnesium__Mg,Phosphorus__P,Sodium__Na,Copper__Cu,Manganese__Mn,Vitamin_A__RAE,Carotene__beta,Carotene__alpha,PUFA_20_4,PUFA_18_4,Fatty_acids__total_monounsaturated,Fatty_acids__total_polyunsaturated,SFA_15_0,TFA_18_1_t,TFA_22_1_t,TFA_18_2_t_not_further_defined,PUFA_18_2_CLAs,PUFA_20_2_n_6_c_c,MUFA_16_1_c,PUFA_18_3_n_6_c_c_c,Fatty_acids__total_trans_polyenoic,PUFA_20_3_n_6,SFA_4_0,SFA_6_0,SFA_10_0,SFA_16_0,SFA_18_0,SFA_20_0,Lutein___zeaxanthin,Tocopherol__beta,Tocopherol__gamma,Tocotrienol__alpha,Tocotrienol__beta,Pantothenic_acid,Vitamin_B_6,Vitamin_K__Menaquinone_4_,Total_lipid__fat_,Carbohydrate__by_difference,Glucose,Calcium__Ca,Potassium__K,Zinc__Zn,Selenium__Se,MUFA_14_1_c,MUFA_20_1_c,MUFA_22_1_n_9,PUFA_22_2,SFA_11_0,TFA_18_3_t,PUFA_20_3_n_9,Choline__total,Choline__from_glycerophosphocholine,Betaine,Choline__from_sphingomyelin,Choline__free,Choline__from_phosphotidyl_choline,Choline__from_phosphocholine,Fatty_acids__total_trans_dienoic,MUFA_17_1_c,PUFA_18_2_c,PUFA_18_3_c,PUFA_20_3_c,PUFA_20_4c,PUFA_20_5c,PUFA_22_5_c,PUFA_22_6_c,PUFA_20_2_c,Cryptoxanthin__alpha,trans_beta_Carotene,cis_beta_Carotene,cis_Lutein_Zeaxanthin,cis_Lycopene,Lutein,Zeaxanthin,Vitamin_B_12,Retinol,Vitamin_D2__ergocalciferol_,Vitamin_D3__cholecalciferol_,Vitamin_D__D2___D3_,Vitamin_D__D2___D3___International_Units,col_25_hydroxycholecalciferol,Iodine__I,MUFA_20_1,PUFA_18_3i,Specific_Gravity,Tryptophan,Threonine,Methionine,Phenylalanine,Tyrosine,Alanine,Glutamic_acid,Glycine,Proline,Isoleucine,Leucine,Lysine,Cystine,Valine,Arginine,Histidine,Aspartic_acid,Serine,Fiber__insoluble,Fiber__soluble,Hydroxyproline,MUFA_22_1,MUFA_18_1,PUFA_18_2,PUFA_18_3,SFA_5_0,SFA_7_0,SFA_9_0,MUFA_12_1,TFA_14_1_t,TFA_20_1_t,SFA_21_0,MUFA_22_1_n_11,SFA_23_0,PUFA_22_3,Cysteine,col_10_Formyl_folic_acid__10HCOFA_,col_5_Formyltetrahydrofolic_acid__5_HCOH4,col_5_methyl_tetrahydrofolate__5_MTHF_,Phytofluene,Phytoene,trans_Lycopene,Boron__B,Cobalt__Co,Molybdenum__Mo,Nickel__Ni,Sulfur__S,PUFA_20_3,Biotin,Beta_sitosterol,Brassicasterol,Campestanol,Campesterol,Delta_5_avenasterol,Beta_sitostanol,Stigmasterol,Total_dietary_fiber__AOAC_2011_25_,Citric_acid,Malic_acid,Total_Sugars,Energy__Atwater_Specific_Factors_,Delta_7_Stigmastenol,Stigmastadiene,TFA_18_2_t,Ergosterol,Ergothioneine,Vitamin_D4,Ergosta_7_enol,Ergosta_7_22_dienol,Ergosta_5_7_dienol,Beta_glucan,Glutathione,Daidzin,Genistin,Glycitin,Verbascose,Raffinose,Stachyose,Daidzein,Genistein,Carotene__gamma,Oxalic_acid,Quinic_acid,Low_Molecular_Weight_Dietary_Fiber__LMWDF_,High_Molecular_Weight_Dietary_Fiber__HMWDF_,Pyruvic_acid,Folate__DFE,Theobromine,Folate__food,MUFA_16_1,Caffeine,Vitamin_E__added,Vitamin_B_12__added,Alcohol__ethyl,Folic_acid,PUFA_2_4_n_6,SFA_13_0,PUFA_21_5,MUFA_18_1_11_t__18_1t_n_7_,MUFA_14_1,Vitamin_A__IU,Phytosterols,PUFA_18_2_i,Fluoride__F,TFA_18_2_t_t,PUFA_2_5_n_3__EPA_,gtinUpc,Sugars__added,Total_sugar_alcohols,Vitamin_E,Sorbitol,Taurine,Xylitol,Chlorine__Cl,Chromium__Cr,Inositol,Inulin,Sugars__intrinsic,Acetic_acid,Lactic_acid,Ribose,Epigallocatechin_3_gallate,availableDate,modifiedDate,hebrew_name,Vitamin_K,brandOwner,brand,marketCountry,ingredients,isUpdated,search_id
,food_dictionary_merged_cleaned.csv,,,,,,558.0,7.8,,,,,0.0,,,,,,,,,,,,,,0.5,18.9,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.9,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:52.366189Z,2025-09-10T20:33:52.366195Z,פנדה קרם בוטנים - ממתק בטעם שוקולד חלב במילוי קרם בוטנים (40%),,"פנדה מוצרים טבעוניים בע""מ",,Israel,"סוכר, חמאת קקאו, חמאת בוטנים טבעית (20%), שיבולת שועל ללא גלוטן, עיסת קקאו, מלטודקסטרין, שבבי קוקוס, שמן קוקוס, מתחלב (לציטין לפתית), תמצית וניל, מלח.",,3217161
,food_dictionary_merged_cleaned.csv,,,,,,79.0,8.0,,,,,0.0,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.3,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:52.366558Z,2025-09-10T20:33:52.366563Z,GO by TNUVA ללא חלב בטעם אגוזי לוז 20 גרם חלבון בבקבוק,,תנובה,,Israel,"מיצוי פולי סויה 93% (מים, פולי סויה 11%), חלבון סויה (2.4%), סוכר, תוסף תזונה: סידן קרבונט (מתוכו 0.1% סידן), חומרי טעם וריח, מלח, מייצב: גילאן גאם, ויטמינים D, B12 (ל- 100 מ""ל: 0.75 מק""ג ויטמין D ו- 0.4 מק""ג ויטמין B12).",,1762068
,food_dictionary_merged_cleaned.csv,,,,,,536.0,3.2,,,,,0.0,,,,,,,,,,,,,,0.5,19.0,,,,,,,,,,,,,,,,,,,,,,,,,436.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.7,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:52.366903Z,2025-09-10T20:33:52.366908Z,פנדה קרמלח - ממתק בטעם שוקולד חלב עם שברי קרמל (10%) ומלח גס,,"פנדה מוצרים טבעוניים בע""מ",,Israel,"סוכר, חמאת קקאו, שיבולת שועל ללא גלוטן, עיסת קקאו, מלטודקסטרין, שבבי קוקוס, שמן קוקוס, מלח (1%), מתחלב (לציטין לפתית), תמצית וניל.",,2300178
,food_dictionary_merged_cleaned.csv,,,,,,584.0,5.9,,,,,0.0,,,,,,,,,,,,,,0.5,19.0,,,,,,,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.1,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:52.367232Z,2025-09-10T20:33:52.367237Z,פנדה קרם אגוזים - ממתק בטעם שוקולד חלב במילוי קרם אגוזים (40%),,"פנדה מוצרים טבעוניים בע""מ",,Israel,"סוכר, חמאת קקאו, אגוזים טחונים (לוז - 6.5%, קשיו - 6.5%, שקד - 6.5%), שיבולת שועל ללא גלוטן, עיסת קקאו, מלטודקסטרין, שבבי קוקוס, שמן קוקוס, מתחלב (לציטין לפתית), תמצית וניל, מלח.",,2841170
,food_dictionary_merged_cleaned.csv,,,,,,214.0,16.0,,,,,0.0,,,,,,,,,,,,,,0.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:52.367576Z,2025-09-10T20:33:52.367581Z,CHICKENFREE - תערובת על בסיס חלבון אפונה להכנת תחליפי עוף,,Creative Pea,,Israel,"חלבון אפונה (80%), מייצב (מתיל תאית), מלטודקסטרין, תמצית שמרים, בצל יבש, מלח שולחן, סיבי אפונה, חומרי טעם וריח, תבלינים.",,2146212
,food_dictionary_merged_cleaned.csv,,,,,,588.0,5.9,,,,,0.0,,,,,,,,,,,,,,0.5,18.0,,,,,,,,,,,,,,,,,,,,,,,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:52.367912Z,2025-09-10T20:33:52.367917Z,פנדה קרם נוגט - ממתק בטעם שוקולד חלב במילוי קרם נוגט (40%),,"פנדה מוצרים טבעוניים בע""מ",,Israel,"סוכר, אגוזי לוז (20%), חמאת קקאו, שיבולת שועל ללא גלוטן, עיסת קקאו, מלטודקסטרין, שבבי קוקוס, שמן קוקוס, מתחלב (לציטין לפתית), תמצית וניל, מלח.",,3587820
,food_dictionary_merged_cleaned.csv,,,,,,220.0,7.1,,,,,0.0,,,,,,,,,,,,,,0.5,2.2,,,,,,,,,,,,,,,,,,,,,,,,,385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,4.5,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:52.368440Z,2025-09-10T20:33:52.368446Z,קרמאמה זיתים,,מאמא קיו,,Israel,"מים, פולי סויה שאינם מהונדסים גנטית (17%), שמן קנולה מזוכך, זיתים (8%), שקדים (2%), עמילן (1.4%), שמן זית כתית, מלח שולחן, סידן (טרי קלציום פוספט), חיידקים פרוביוטיים, חומץ.",,3319591
,food_dictionary_merged_cleaned.csv,,,,,,252.0,17.0,,,,,0.0,,,,,,,,,,,,,,0.5,5.6,,,,,,,,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:52.368777Z,2025-09-10T20:33:52.368784Z,BEYOND BURGER - ביונד בורגר - בורגר מן הצומח,,"דיפלומט מפיצים בע""מ",,Israel,"מים, חלבון אפונה (16%) *, שמן לפתית, שמן קוקוס, חלבון אורז, חומרי טעם וריח, מייצב (מתילצלולוז), עמילן תפוח אדמה, מיצוי תפוח עץ, צבע מאכל (סלק אדום), מלטודקסטרין, מיצוי רימון, מלח, אשלגן כלורי, רכז מיץ לימון, חומץ, אבקת גזר, מתחלב (לציטין חמניות).",,1207567
,food_dictionary_merged_cleaned.csv,,,,,,557.0,3.6,,,,,0.0,,,,,,,,,,,,,,0.5,21.4,,,,,,,,,,,,,,,,,,,,,,,,,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.4,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:52.369112Z,2025-09-10T20:33:52.369118Z,פנדה קלאסי - ממתק בטעם שוקולד חלב,,"פנדה מוצרים טבעוניים בע""מ",,Israel,"סוכר, חמאת קקאו, שיבולת שועל ללא גלוטן, עיסת קקאו, מלטודקסטרין, שבבי קוקוס, שמן קוקוס, מתחלב (לציטין לפתית), תמצית וניל, מלח.",,8251020
,food_dictionary_merged_cleaned.csv,,,,,,580.0,6.3,,,,,0.0,,,,,,,,,,,,,,0.5,16.4,,,,,,,,,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.8,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:52.369450Z,2025-09-10T20:33:52.369455Z,פנדה נוגט ופצפוצים,,"פנדה מוצרים טבעוניים בע""מ",,Israel,"סוכר, אגוזי לוז (22%), חמאת קקאו, שיבולת שועל ללא גלוטן, עיסת קקאו, פצפוצי אורז (5.5%), מלטודקסטרין, שבבי קוקוס, שמן קוקוס, מתחלב (לציטין לפתית), תמצית וניל, מלח.",,2779864
,food_dictionary_merged_cleaned.csv,,,,,,284.0,7.35,,,,,0.0,,,,,,,,,,,,,,0.5,3.9,,,,,,,,,,,,,,,,,,,,,,,,,390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,7.16,,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:52.369794Z,2025-09-10T20:33:52.369799Z,גליל טבעוני בסגנון גבינה בטעם טבעי,,מאמא קיו,,Israel,"מים, פולי סויה שאינם מהונדסים גנטית (28%), שמן קנולה מזוכך, שמן קוקוס, שקדים (3%), תערובת עמילנים (תפו""א, תירס, טפיוקה), שמן זית, תמצית טעם טבעית, מלח שולחן, חיידקים פרוביוטיים.",,8746396
,food_dictionary_merged_cleaned.csv,,,,,,59.0,0.8,,,,,0.0,,,,,,,,,,,,,,0.5,0.3,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:52.370170Z,2025-09-10T20:33:52.370177Z,BARISTA שיבולת שועל - משקה שיבולת שועל,,Alpro,,Israel,"בסיס שיבולת שועל (גלוטן) [מים, שיבולת שועל (10%) ], שמן חמניות, סיבים תזונתיים, חלבון אפונה, מווסת חומציות (פוטסיום פוספט), מלח, ויטמינים [ריבופלאבין (B2), B12, D2].",,2115749
,food_dictionary_merged_cleaned.csv,,,,,,241.0,14.0,,,,,0.0,,,,,,,,,,,,,,0.5,8.0,,,,,,,,,,,,,,,,,,,,,,,,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:52.370487Z,2025-09-10T20:33:52.370493Z,הסדרה הצמחונית - נקניקיות צמחוניות בסגנון צ`וריסוס,,טירת צבי,,Israel,"מים, חלבון סויה (16%), שמן קוקוס מזוכך, שמן קנולה מזוכך, מייצב (E-461), מחזקי טעם (תמצית שמרים, הידרוליזט חלבון צמחי (סויה), E-627, E-631), תערובת תיבול, סוכרים (דקסטרוז, סוכר), מלח שולחן, מתפיח (E-500), צבע מאכל (קרמל), חומרי טעם וריח, מווסת חומציות (E-330), במעטפת אכילה.",,5669338
,food_dictionary_merged_cleaned.csv,,,,,,196.0,16.0,,,,,0.0,,,,,,,,,,,,,,0.5,2.9,,,,,,,,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:52.370834Z,2025-09-10T20:33:52.370839Z,BEYOND MINCE - ביונד טחון,,"דיפלומט מפיצים בע""מ",,Israel,"מים, חלבון אפונה (15%) *, שמן לפתית, חומרי טעם וריח, חלבון אורז, שמן קוקוס, שמרים יבשים, חומר משמר (פוטסיום לקטאט), חומץ, מייצבים (מתיל צלולוז, קלציום כלוריד), עמילן תפו""א, מלח, מיצוי תפוח עץ, צבע מאכל (סלק אדום), רכז רימון, מלח אשלגן.",,1841435
,food_dictionary_merged_cleaned.csv,,,,,,206.0,10.0,,,,,0.0,,,,,,,,,,,,,,0.5,1.9,,,,,,,,,,,,,,,,,,,,,,,,,278.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:52.371113Z,2025-09-10T20:33:52.371120Z,נאגטס טופו ויילר תירס,,משק ויילר,,Israel,"מים, גרעיני תירס מוקפאים (31%), פולי סויה, סולת חיטה (מכיל גלוטן), סיבים תזונתיים ממקור צמחי, שבבי תפוחי אדמה אורגניים, קמח חיטה (מכיל גלוטן), גלוטן חיטה, שמן צמחי, מלח שולחן, חומר טעם וריח, מגביר חוזק (קלציום כלוריד), שמרים, צבע מאכל (תמצית פפריקה). אחוז טופו במוצר - 24%.",,1509594
,food_dictionary_merged_cleaned.csv,,,,,,156.0,9.0,,,,,0.0,,,,,,,,,,,,,,0.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,324.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:52.371505Z,2025-09-10T20:33:52.371514Z,Big Vegan,,מקדונלד`ס,,Israel,"ללא צבעי מאכל.
																		
ללא חומרים משמרים.",,2936946
,food_dictionary_merged_cleaned.csv,,,,,,24.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,3.0,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:52.373642Z,2025-09-10T20:33:52.373743Z,משקה שקדים,,Alpro,,Israel,"מים, סוכר, שקדים (2.3%), סידן (טרי קלציום פוספט), מלח, מייצבים (לוקוסט בין גאם, ג`לן גאם), מתחלב (לציטין חמניות), ויטמינים [E, ריבופלאבין (B2), D2, B12].",,9965150
,food_dictionary_merged_cleaned.csv,,,,,,291.0,7.73,,,,,0.0,,,,,,,,,,,,,,0.5,3.9,,,,,,,,,,,,,,,,,,,,,,,,,394.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,8.18,,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:52.375409Z,2025-09-10T20:33:52.375417Z,גליל טבעוני בסגנון גבינה בטעם פיקנטי בתוספת חלפניו,,מאמא קיו,,Israel,"מים, פולי סויה שאינם מהונדסים גנטית (28%), שמן קנולה מזוכך, שמן קוקוס, שקדים (3%), תערובת עמילנים (תפו""א, תירס, טפיוקה), שמן זית, מלח שולחן, פלפל ירוק (1.7%), חלפניו (0.45%), תמצית טעם טבעית, תבלינים, חיידקים פרוביוטיים.",,1562922
,food_dictionary_merged_cleaned.csv,,,,,,223.0,7.1,,,,,0.0,,,,,,,,,,,,,,0.5,2.1,,,,,,,,,,,,,,,,,,,,,,,,,385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,4.9,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:52.375786Z,2025-09-10T20:33:52.375793Z,קרמאמה שום ושמיר,,מאמא קיו,,Israel,"מים, פולי סויה שאינם מהונדסים גנטית (18%), שמן קנולה מזוכך, שקדים (2%), עמילן (1.4%), שמן זית כתית, מלח שולחן, תבלינים (0.6%) (שמיר, שום), סידן (טרי קלציום פוספט), חיידקים פרוביוטיים, חומץ.",,1761320
,food_dictionary_merged_cleaned.csv,,,,,,219.0,16.0,,,,,0.0,,,,,,,,,,,,,,0.5,4.0,,,,,,,,,,,,,,,,,,,,,,,,,398.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:52.376264Z,2025-09-10T20:33:52.376274Z,WONDERS GROUND - טחון וונדרס,,WONDERS OF NATURE,,Israel,"מים, חלבונים צמחיים 24% (סויה, אפונה), שמנים צמחיים, מייצב (מתיל תאית), עמילן, חומרי טעם וריח, מלח, אבקת חרובים, מלטודקסטרין, סיבים תזונתיים, תבלינים, סוכרים, צבעי מאכל (רכז סלק, ליקופן), מינרלים (אבץ וברזל), ויטמין B12.",,2654056
,food_dictionary_merged_cleaned.csv,,,,,,61.0,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,10.0,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:52.376756Z,2025-09-10T20:33:52.376763Z,OATLY - משקה שיבולת שועל בטעם שוקולד,,"ש. שסטוביץ בע""מ",,Israel,"מים, שיבולת שועל (מכיל גלוטן) (10%), סוכר לבן, אבקת קקאו (1%), שמן קנולה מזוכך, מינרלים (קלציום קרבונט, קלציום פוספאט, אשלגן יודי), מלח לתעשית המזון סוג א`, חומרי טעם וריח, ויטמינים (B2, D2, B12).",,2597842
